"vendor","part_number","family","system_name","description","diameter_mm","center_thickness_mm","total_track_mm","efl_mm","bfl_mm","ffl_mm","fnum","na_image","enp_diameter_mm","glass_codes_json","glass_names_json","coating","wavelength_nm_primary","wavelengths_nm_json","zmx_relpath","lhlt_relpath","imported_at","import_status","import_notes_json","nd_primary","vd_primary","n_elements"
"ThorLabs","LB4821-C","ThorLabs/LB","LB4821-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-C.zmx","ThorLabs/LB/LB4821-C.lhlt","2026-05-17T14:08:08.8860714-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-UV","ThorLabs/LB","Ø50.8 F=100.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","45.72","10.29","100.2287","99.9994","96.4114","96.411","2.1872","0.228601","45.72","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4821-UV.zmx","ThorLabs/LB/LB4821-UV.lhlt","2026-05-17T14:08:08.9214572-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-YAG","ThorLabs/LB","LB4821-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-YAG.zmx","ThorLabs/LB/LB4821-YAG.lhlt","2026-05-17T14:08:08.9532652-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837","ThorLabs/LB","Ø25.4 F=250.0 UV Fused Silica Bi Convex Lens","ABS.COM","22.86","2.7","251.143","249.9947","249.0684","249.0684","10.9359","0.045721","22.86","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4837.zmx","ThorLabs/LB/LB4837.lhlt","2026-05-17T14:08:09.3052416-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-1064","ThorLabs/LB","LB4837-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","22.86","2.7","11.3182","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-1064.zmx","ThorLabs/LB/LB4837-1064.lhlt","2026-05-17T14:08:09.0174123-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-1550","ThorLabs/LB","LB4837-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","22.86","2.7","11.3182","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-1550.zmx","ThorLabs/LB/LB4837-1550.lhlt","2026-05-17T14:08:09.0518063-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-532","ThorLabs/LB","LB4837-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","22.86","2.7","11.3182","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-532.zmx","ThorLabs/LB/LB4837-532.lhlt","2026-05-17T14:08:09.0850759-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-A","ThorLabs/LB","LB4837-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","22.86","2.7","251.5654","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-A.zmx","ThorLabs/LB/LB4837-A.lhlt","2026-05-17T14:08:09.1174627-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-AB","ThorLabs/LB","LB4837 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","22.86","2.7","251.5459","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4837-AB.zmx","ThorLabs/LB/LB4837-AB.lhlt","2026-05-17T14:08:09.1453945-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-B","ThorLabs/LB","LB4837-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","22.86","2.7","251.5654","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-B.zmx","ThorLabs/LB/LB4837-B.lhlt","2026-05-17T14:08:09.1817085-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-C","ThorLabs/LB","LB4837-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","22.86","2.7","251.5654","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-C.zmx","ThorLabs/LB/LB4837-C.lhlt","2026-05-17T14:08:09.2097582-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-UV","ThorLabs/LB","Ø25.4 F=250.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","22.86","2.7","251.143","249.9947","249.0684","249.0684","10.9359","0.045721","22.86","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4837-UV.zmx","ThorLabs/LB/LB4837-UV.lhlt","2026-05-17T14:08:09.2431631-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4837-YAG","ThorLabs/LB","LB4837-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","22.86","2.7","11.3182","250.875","249.9477","249.9477","10.9744","0.045561","22.86","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4837-YAG.zmx","ThorLabs/LB/LB4837-YAG.lhlt","2026-05-17T14:08:09.2723183-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842","ThorLabs/LB","Ø50.8 F=200.0 UV Fused Silica Bi Convex Lens","ABS.COM","45.72","6.54","201.1284","199.9928","197.7405","197.7405","4.3743","0.114304","45.72","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4842.zmx","ThorLabs/LB/LB4842.lhlt","2026-05-17T14:08:09.6373025-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-1064","ThorLabs/LB","LB4842-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-1064.zmx","ThorLabs/LB/LB4842-1064.lhlt","2026-05-17T14:08:09.3365163-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-1550","ThorLabs/LB","LB4842-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-1550.zmx","ThorLabs/LB/LB4842-1550.lhlt","2026-05-17T14:08:09.3648355-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-532","ThorLabs/LB","LB4842-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-532.zmx","ThorLabs/LB/LB4842-532.lhlt","2026-05-17T14:08:09.4008612-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-A","ThorLabs/LB","LB4842-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-A.zmx","ThorLabs/LB/LB4842-A.lhlt","2026-05-17T14:08:09.4321447-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-AB","ThorLabs/LB","LB4842 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","45.72","6.54","201.449","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4842-AB.zmx","ThorLabs/LB/LB4842-AB.lhlt","2026-05-17T14:08:09.4674221-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-B","ThorLabs/LB","LB4842-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-B.zmx","ThorLabs/LB/LB4842-B.lhlt","2026-05-17T14:08:09.5024587-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-C","ThorLabs/LB","LB4842-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-C.zmx","ThorLabs/LB/LB4842-C.lhlt","2026-05-17T14:08:09.5370877-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-UV","ThorLabs/LB","Ø50.8 F=200.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","45.72","6.54","201.1284","199.9928","197.7405","197.7405","4.3743","0.114304","45.72","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4842-UV.zmx","ThorLabs/LB/LB4842-UV.lhlt","2026-05-17T14:08:09.5704631-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4842-YAG","ThorLabs/LB","LB4842-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","45.72","6.54","201.4645","200.6952","198.4405","198.4405","4.3897","0.113904","45.72","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4842-YAG.zmx","ThorLabs/LB/LB4842-YAG.lhlt","2026-05-17T14:08:09.6024913-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854","ThorLabs/LB","Ø12.7 F=20.0 UV Fused Silica Bi Convex Lens","ABS.COM","11.43","4.15","20.6592","19.9952","18.5196","18.5196","1.7494","0.285818","11.43","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4854.zmx","ThorLabs/LB/LB4854.lhlt","2026-05-17T14:08:09.9489055-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-1064","ThorLabs/LB","LB4854-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","11.43","4.15","12.7682","20.0639","18.5868","18.5868","1.7554","0.28484","11.43","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4854-1064.zmx","ThorLabs/LB/LB4854-1064.lhlt","2026-05-17T14:08:09.6695180-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-1550","ThorLabs/LB","LB4854-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","11.43","4.15","12.7682","20.0639","18.5868","18.5868","1.7554","0.28484","11.43","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4854-1550.zmx","ThorLabs/LB/LB4854-1550.lhlt","2026-05-17T14:08:09.7022913-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-532","ThorLabs/LB","LB4854-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","11.43","4.15","12.7682","20.0639","18.5868","18.5868","1.7554","0.28484","11.43","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4854-532.zmx","ThorLabs/LB/LB4854-532.lhlt","2026-05-17T14:08:09.7298237-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-A","ThorLabs/LB","Ø12.7mm F=20mm UVFS A Coated Bi-Convex Lens","ABS.COM","11.43","4.15","20.6592","19.9952","18.5196","18.5196","1.7494","0.285818","11.43","[""458678""]","[""F_SILICA""]","THORA","546.07","[546.07]","ThorLabs/LB/LB4854-A.zmx","ThorLabs/LB/LB4854-A.lhlt","2026-05-17T14:08:09.7655435-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-AB","ThorLabs/LB","LB4854 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","11.43","4.15","20.6916","20.0639","18.5868","18.5868","1.7554","0.28484","11.43","[""458678""]","[""F_SILICA""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4854-AB.zmx","ThorLabs/LB/LB4854-AB.lhlt","2026-05-17T14:08:09.7973414-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-B","ThorLabs/LB","Ø12.7mm F=20mm UVFS B Coated Bi-Convex Lens","ABS.COM","11.43","4.15","20.6592","19.9952","18.5196","18.5196","1.7494","0.285818","11.43","[""458678""]","[""F_SILICA""]","THORB","546.07","[546.07]","ThorLabs/LB/LB4854-B.zmx","ThorLabs/LB/LB4854-B.lhlt","2026-05-17T14:08:09.8293797-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-C","ThorLabs/LB","Ø12.7mm F=20mm UVFS C Coated Bi-Convex Lens","ABS.COM","11.43","4.15","20.6592","19.9952","18.5196","18.5196","1.7494","0.285818","11.43","[""458678""]","[""F_SILICA""]","THORC","546.07","[546.07]","ThorLabs/LB/LB4854-C.zmx","ThorLabs/LB/LB4854-C.lhlt","2026-05-17T14:08:09.8618084-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-UV","ThorLabs/LB","Ø12.7 F=20.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","11.43","4.15","20.6592","19.9952","18.5196","18.5196","1.7494","0.285818","11.43","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4854-UV.zmx","ThorLabs/LB/LB4854-UV.lhlt","2026-05-17T14:08:09.8904520-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4854-YAG","ThorLabs/LB","LB4854-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","11.43","4.15","12.7682","20.0639","18.5868","18.5868","1.7554","0.28484","11.43","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4854-YAG.zmx","ThorLabs/LB/LB4854-YAG.lhlt","2026-05-17T14:08:09.9219813-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879","ThorLabs/LB","Ø25.4 F=35.0 UV Fused Silica Bi Convex Lens","ABS.COM","22.86","7.44","34.9667","34.9919","32.3439","32.3439","1.5307","0.326647","22.86","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4879.zmx","ThorLabs/LB/LB4879.lhlt","2026-05-17T14:08:10.2735578-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-1064","ThorLabs/LB","LB4879-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","22.86","7.44","35.0234","35.112","32.4613","32.4613","1.536","0.32553","22.86","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4879-1064.zmx","ThorLabs/LB/LB4879-1064.lhlt","2026-05-17T14:08:09.9791497-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-1550","ThorLabs/LB","LB4879-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","22.86","7.44","35.0234","35.112","32.4613","32.4613","1.536","0.32553","22.86","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4879-1550.zmx","ThorLabs/LB/LB4879-1550.lhlt","2026-05-17T14:08:10.0118300-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-532","ThorLabs/LB","LB4879-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","22.86","7.44","35.0234","35.112","32.4613","32.4613","1.536","0.32553","22.86","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4879-532.zmx","ThorLabs/LB/LB4879-532.lhlt","2026-05-17T14:08:10.0440122-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-A","ThorLabs/LB","Ø25.4mm F=35mm UVFS A Coated Bi-Convex Lens","ABS.COM","22.86","7.44","34.9667","34.9919","32.3439","32.3439","1.5307","0.326647","22.86","[""458678""]","[""F_SILICA""]","THORA","546.07","[546.07]","ThorLabs/LB/LB4879-A.zmx","ThorLabs/LB/LB4879-A.lhlt","2026-05-17T14:08:10.0770245-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-AB","ThorLabs/LB","LB4879 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","22.84","7.44","35.0308","35.112","32.4613","32.4613","1.5373","0.325245","22.84","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4879-AB.zmx","ThorLabs/LB/LB4879-AB.lhlt","2026-05-17T14:08:10.1054450-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-B","ThorLabs/LB","Ø25.4mm F=35mm UVFS B Coated Bi-Convex Lens","ABS.COM","22.86","7.44","34.9667","34.9919","32.3439","32.3439","1.5307","0.326647","22.86","[""458678""]","[""F_SILICA""]","THORB","546.07","[546.07]","ThorLabs/LB/LB4879-B.zmx","ThorLabs/LB/LB4879-B.lhlt","2026-05-17T14:08:10.1377631-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-C","ThorLabs/LB","Ø25.4mm F=35mm UVFS C Coated Bi- Convex Lens","ABS.COM","22.86","7.44","34.9667","34.9919","32.3439","32.3439","1.5307","0.326647","22.86","[""458678""]","[""F_SILICA""]","THORC","546.07","[546.07]","ThorLabs/LB/LB4879-C.zmx","ThorLabs/LB/LB4879-C.lhlt","2026-05-17T14:08:10.1753271-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-UV","ThorLabs/LB","Ø25.4 F=35.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","22.86","7.44","34.9667","34.9919","32.3439","32.3439","1.5307","0.326647","22.86","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4879-UV.zmx","ThorLabs/LB/LB4879-UV.lhlt","2026-05-17T14:08:10.2084680-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4879-YAG","ThorLabs/LB","LB4879-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","22.86","7.44","35.0234","35.112","32.4613","32.4613","1.536","0.32553","22.86","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4879-YAG.zmx","ThorLabs/LB/LB4879-YAG.lhlt","2026-05-17T14:08:10.2424377-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910","ThorLabs/LB","Ø50.8 F=500.0 UV Fused Silica Bi Convex Lens","ABS.COM","45.72","4.41","501.6387","499.9931","498.4807","498.4807","10.936","0.045721","45.72","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4910.zmx","ThorLabs/LB/LB4910.lhlt","2026-05-17T14:08:10.6049975-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-1064","ThorLabs/LB","LB4910-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-1064.zmx","ThorLabs/LB/LB4910-1064.lhlt","2026-05-17T14:08:10.3006809-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-1550","ThorLabs/LB","LB4910-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-1550.zmx","ThorLabs/LB/LB4910-1550.lhlt","2026-05-17T14:08:10.3352735-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-532","ThorLabs/LB","LB4910-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-532.zmx","ThorLabs/LB/LB4910-532.lhlt","2026-05-17T14:08:10.3676430-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-A","ThorLabs/LB","LB4910-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-A.zmx","ThorLabs/LB/LB4910-A.lhlt","2026-05-17T14:08:10.4020407-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-AB","ThorLabs/LB","LB4910 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","45.72","4.41","502.4448","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4910-AB.zmx","ThorLabs/LB/LB4910-AB.lhlt","2026-05-17T14:08:10.4372197-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-B","ThorLabs/LB","LB4910-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-B.zmx","ThorLabs/LB/LB4910-B.lhlt","2026-05-17T14:08:10.4758462-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-C","ThorLabs/LB","LB4910-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-C.zmx","ThorLabs/LB/LB4910-C.lhlt","2026-05-17T14:08:10.5054736-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-UV","ThorLabs/LB","Ø50.8 F=500.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","45.72","4.41","501.6387","499.9931","498.4807","498.4807","10.936","0.045721","45.72","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4910-UV.zmx","ThorLabs/LB/LB4910-UV.lhlt","2026-05-17T14:08:10.5416488-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4910-YAG","ThorLabs/LB","LB4910-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","45.72","4.41","502.4839","501.7543","500.2402","500.2402","10.9745","0.04556","45.72","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4910-YAG.zmx","ThorLabs/LB/LB4910-YAG.lhlt","2026-05-17T14:08:10.5742016-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4913","ThorLabs/LB","Ø25.4 F=125.0 UV Fused Silica Bi Convex Lens","ABS.COM","22.86","3.41","125.9809","124.9992","123.8259","123.8259","5.468","0.091441","22.86","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4913.zmx","ThorLabs/LB/LB4913.lhlt","2026-05-17T14:08:10.9430639-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4913-1064","ThorLabs/LB","LB4913-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","22.86","3.41","12.0282","125.4385","124.264","124.264","5.4872","0.09112","22.86","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4913-1064.zmx","ThorLabs/LB/LB4913-1064.lhlt","2026-05-17T14:08:10.6387342-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4913-1550","ThorLabs/LB","LB4913-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","22.86","3.41","12.0282","125.4385","124.264","124.264","5.4872","0.09112","22.86","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4913-1550.zmx","ThorLabs/LB/LB4913-1550.lhlt","2026-05-17T14:08:10.6727660-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4913-532","ThorLabs/LB","LB4913-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","22.86","3.41","12.0282","125.4385","124.264","124.264","5.4872","0.09112","22.86","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4913-532.zmx","ThorLabs/LB/LB4913-532.lhlt","2026-05-17T14:08:10.7047669-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4913-A","ThorLabs/LB","LB4913-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","22.86","3.41","126.2132","125.4385","124.264","124.264","5.4872","0.09112","22.86","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4913-A.zmx","ThorLabs/LB/LB4913-A.lhlt","2026-05-17T14:08:10.7404261-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4913-AB","ThorLabs/LB","LB4913 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","22.86","3.41","126.1815","125.4385","124.264","124.264","5.4872","0.09112","22.86","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4913-AB.zmx","ThorLabs/LB/LB4913-AB.lhlt","2026-05-17T14:08:10.7723302-07:00","ok",,"1.458461","67.8","1"
